"","adm1","adm2","month","year","conf"
"1954","N'Zerekore","Beyla",7,2021,6548
"1955","N'Zerekore","Beyla",7,2022,7735
"1956","N'Zerekore","Beyla",8,2018,4157
"1957","N'Zerekore","Beyla",8,2019,4846
"1958","N'Zerekore","Beyla",8,2020,6249
"1959","N'Zerekore","Beyla",8,2021,6692
"1960","N'Zerekore","Beyla",8,2022,6246
"1961","N'Zerekore","Beyla",9,2018,4845
"1962","N'Zerekore","Beyla",9,2019,4754
"1963","N'Zerekore","Beyla",9,2020,6145
"1964","N'Zerekore","Beyla",9,2021,6138
"1965","N'Zerekore","Beyla",9,2022,7451
"1966","N'Zerekore","Beyla",10,2018,3949
"1967","N'Zerekore","Beyla",10,2019,4724
"1968","N'Zerekore","Beyla",10,2020,5659
"1969","N'Zerekore","Beyla",10,2021,6149
"1970","N'Zerekore","Beyla",10,2022,7011
"1971","N'Zerekore","Beyla",11,2018,4075
"1972","N'Zerekore","Beyla",11,2019,5540
"1973","N'Zerekore","Beyla",11,2020,5724
"1974","N'Zerekore","Beyla",11,2021,5814
"1975","N'Zerekore","Beyla",11,2022,7289
"1976","N'Zerekore","Beyla",12,2018,3145
"1977","N'Zerekore","Beyla",12,2019,4734
"1978","N'Zerekore","Beyla",12,2020,4740
"1979","N'Zerekore","Beyla",12,2021,5357
"1980","N'Zerekore","Beyla",12,2022,6621
"1981","N'Zerekore","Gueckedou",1,2018,4001
"1982","N'Zerekore","Gueckedou",1,2019,3333
"1983","N'Zerekore","Gueckedou",1,2020,4369
"1984","N'Zerekore","Gueckedou",1,2021,5220
"1985","N'Zerekore","Gueckedou",1,2022,8437
"1986","N'Zerekore","Gueckedou",2,2018,3817
"1987","N'Zerekore","Gueckedou",2,2019,3760
"1988","N'Zerekore","Gueckedou",2,2020,4444
"1989","N'Zerekore","Gueckedou",2,2021,4499
"1990","N'Zerekore","Gueckedou",2,2022,6094
"1991","N'Zerekore","Gueckedou",3,2018,4094
"1992","N'Zerekore","Gueckedou",3,2019,4230
"1993","N'Zerekore","Gueckedou",3,2020,4768
"1994","N'Zerekore","Gueckedou",3,2021,5555
"1995","N'Zerekore","Gueckedou",3,2022,6051
"1996","N'Zerekore","Gueckedou",4,2018,5742
"1997","N'Zerekore","Gueckedou",4,2019,4399
"1998","N'Zerekore","Gueckedou",4,2020,5005
"1999","N'Zerekore","Gueckedou",4,2021,6406
"2000","N'Zerekore","Gueckedou",4,2022,6639
"2001","N'Zerekore","Gueckedou",5,2018,5787
"2002","N'Zerekore","Gueckedou",5,2019,5834
"2003","N'Zerekore","Gueckedou",5,2020,6071
"2004","N'Zerekore","Gueckedou",5,2021,6793
"2005","N'Zerekore","Gueckedou",5,2022,7056
"2006","N'Zerekore","Gueckedou",6,2018,5119
"2007","N'Zerekore","Gueckedou",6,2019,5644
"2008","N'Zerekore","Gueckedou",6,2020,7074
"2009","N'Zerekore","Gueckedou",6,2021,6484
"2010","N'Zerekore","Gueckedou",6,2022,6939
"2011","N'Zerekore","Gueckedou",7,2018,5040
"2012","N'Zerekore","Gueckedou",7,2019,5396
"2013","N'Zerekore","Gueckedou",7,2020,5958
"2014","N'Zerekore","Gueckedou",7,2021,7778
"2015","N'Zerekore","Gueckedou",7,2022,6152
"2016","N'Zerekore","Gueckedou",8,2018,5100
"2017","N'Zerekore","Gueckedou",8,2019,4946
"2018","N'Zerekore","Gueckedou",8,2020,5092
"2019","N'Zerekore","Gueckedou",8,2021,6029
"2020","N'Zerekore","Gueckedou",8,2022,5411
"2021","N'Zerekore","Gueckedou",9,2018,4514
"2022","N'Zerekore","Gueckedou",9,2019,4345
"2023","N'Zerekore","Gueckedou",9,2020,4733
"2024","N'Zerekore","Gueckedou",9,2021,5168
"2025","N'Zerekore","Gueckedou",9,2022,6408
"2026","N'Zerekore","Gueckedou",10,2018,3623
"2027","N'Zerekore","Gueckedou",10,2019,4458
"2028","N'Zerekore","Gueckedou",10,2020,4613
"2029","N'Zerekore","Gueckedou",10,2021,5638
"2030","N'Zerekore","Gueckedou",10,2022,6761
"2031","N'Zerekore","Gueckedou",11,2018,4589
"2032","N'Zerekore","Gueckedou",11,2019,4717
"2033","N'Zerekore","Gueckedou",11,2020,5187
"2034","N'Zerekore","Gueckedou",11,2021,6176
"2035","N'Zerekore","Gueckedou",11,2022,7002
"2036","N'Zerekore","Gueckedou",12,2018,4474
"2037","N'Zerekore","Gueckedou",12,2019,4565
"2038","N'Zerekore","Gueckedou",12,2020,5157
"2039","N'Zerekore","Gueckedou",12,2021,6092
"2040","N'Zerekore","Gueckedou",12,2022,5779
"2041","N'Zerekore","Lola",1,2018,1256
"2042","N'Zerekore","Lola",1,2019,1659
"2043","N'Zerekore","Lola",1,2020,1529
"2044","N'Zerekore","Lola",1,2021,1751
"2045","N'Zerekore","Lola",1,2022,3275
"2046","N'Zerekore","Lola",2,2018,1075
"2047","N'Zerekore","Lola",2,2019,1062
"2048","N'Zerekore","Lola",2,2020,1428
"2049","N'Zerekore","Lola",2,2021,1582
"2050","N'Zerekore","Lola",2,2022,2580
"2051","N'Zerekore","Lola",3,2018,1633
"2052","N'Zerekore","Lola",3,2019,1465
"2053","N'Zerekore","Lola",3,2020,1532
"2054","N'Zerekore","Lola",3,2021,2293
"2055","N'Zerekore","Lola",3,2022,2996
"2056","N'Zerekore","Lola",4,2018,1883
"2057","N'Zerekore","Lola",4,2019,1717
"2058","N'Zerekore","Lola",4,2020,1906
"2059","N'Zerekore","Lola",4,2021,2262
"2060","N'Zerekore","Lola",4,2022,2973
"2061","N'Zerekore","Lola",5,2018,2155
"2062","N'Zerekore","Lola",5,2019,1999
"2063","N'Zerekore","Lola",5,2020,2425
"2064","N'Zerekore","Lola",5,2021,1965
"2065","N'Zerekore","Lola",5,2022,3718
"2066","N'Zerekore","Lola",6,2018,2071
"2067","N'Zerekore","Lola",6,2019,1809
"2068","N'Zerekore","Lola",6,2020,2118
"2069","N'Zerekore","Lola",6,2021,1978
"2070","N'Zerekore","Lola",6,2022,3498
"2071","N'Zerekore","Lola",7,2018,367
"2072","N'Zerekore","Lola",7,2019,1557
"2073","N'Zerekore","Lola",7,2020,1750
"2074","N'Zerekore","Lola",7,2021,1939
"2075","N'Zerekore","Lola",7,2022,3090
"2076","N'Zerekore","Lola",8,2018,1337
"2077","N'Zerekore","Lola",8,2019,1603
"2078","N'Zerekore","Lola",8,2020,1728
"2079","N'Zerekore","Lola",8,2021,1851
"2080","N'Zerekore","Lola",8,2022,3266
"2081","N'Zerekore","Lola",9,2018,1342
"2082","N'Zerekore","Lola",9,2019,1468
"2083","N'Zerekore","Lola",9,2020,1781
"2084","N'Zerekore","Lola",9,2021,1985
"2085","N'Zerekore","Lola",9,2022,3858
"2086","N'Zerekore","Lola",10,2018,1018
"2087","N'Zerekore","Lola",10,2019,1624
"2088","N'Zerekore","Lola",10,2020,1688
"2089","N'Zerekore","Lola",10,2021,1805
"2090","N'Zerekore","Lola",10,2022,3400
"2091","N'Zerekore","Lola",11,2018,527
"2092","N'Zerekore","Lola",11,2019,1584
"2093","N'Zerekore","Lola",11,2020,1754
"2094","N'Zerekore","Lola",11,2021,1877
"2095","N'Zerekore","Lola",11,2022,3638
"2096","N'Zerekore","Lola",12,2018,1679
"2097","N'Zerekore","Lola",12,2019,1864
"2098","N'Zerekore","Lola",12,2020,1428
"2099","N'Zerekore","Lola",12,2021,1554
"2100","N'Zerekore","Lola",12,2022,2930
"2101","N'Zerekore","Macenta",1,2018,1778
"2102","N'Zerekore","Macenta",1,2019,1983
"2103","N'Zerekore","Macenta",1,2020,3129
"2104","N'Zerekore","Macenta",1,2021,3855
"2105","N'Zerekore","Macenta",1,2022,7496
"2106","N'Zerekore","Macenta",2,2018,1580
"2107","N'Zerekore","Macenta",2,2019,1936
"2108","N'Zerekore","Macenta",2,2020,2647
"2109","N'Zerekore","Macenta",2,2021,4118
"2110","N'Zerekore","Macenta",2,2022,5636
"2111","N'Zerekore","Macenta",3,2018,1963
"2112","N'Zerekore","Macenta",3,2019,2200
"2113","N'Zerekore","Macenta",3,2020,2869
"2114","N'Zerekore","Macenta",3,2021,4515
"2115","N'Zerekore","Macenta",3,2022,5769
"2116","N'Zerekore","Macenta",4,2018,3609
"2117","N'Zerekore","Macenta",4,2019,2519
"2118","N'Zerekore","Macenta",4,2020,3375
"2119","N'Zerekore","Macenta",4,2021,4365
"2120","N'Zerekore","Macenta",4,2022,6706
"2121","N'Zerekore","Macenta",5,2018,3697
"2122","N'Zerekore","Macenta",5,2019,4018
"2123","N'Zerekore","Macenta",5,2020,4550
"2124","N'Zerekore","Macenta",5,2021,5876
"2125","N'Zerekore","Macenta",5,2022,8352
"2126","N'Zerekore","Macenta",6,2018,3801
"2127","N'Zerekore","Macenta",6,2019,3955
"2128","N'Zerekore","Macenta",6,2020,5277
"2129","N'Zerekore","Macenta",6,2021,5810
"2130","N'Zerekore","Macenta",6,2022,7543
"2131","N'Zerekore","Macenta",7,2018,3345
"2132","N'Zerekore","Macenta",7,2019,3737
"2133","N'Zerekore","Macenta",7,2020,3719
"2134","N'Zerekore","Macenta",7,2021,6196
"2135","N'Zerekore","Macenta",7,2022,7761
"2136","N'Zerekore","Macenta",8,2018,2682
"2137","N'Zerekore","Macenta",8,2019,3790
"2138","N'Zerekore","Macenta",8,2020,3908
"2139","N'Zerekore","Macenta",8,2021,5967
"2140","N'Zerekore","Macenta",8,2022,7338
"2141","N'Zerekore","Macenta",9,2018,2533
"2142","N'Zerekore","Macenta",9,2019,3020
"2143","N'Zerekore","Macenta",9,2020,3799
"2144","N'Zerekore","Macenta",9,2021,5138
"2145","N'Zerekore","Macenta",9,2022,7111
"2146","N'Zerekore","Macenta",10,2018,2568
"2147","N'Zerekore","Macenta",10,2019,3172
"2148","N'Zerekore","Macenta",10,2020,2839
"2149","N'Zerekore","Macenta",10,2021,5094
"2150","N'Zerekore","Macenta",10,2022,6528
"2151","N'Zerekore","Macenta",11,2018,3125
"2152","N'Zerekore","Macenta",11,2019,3816
"2153","N'Zerekore","Macenta",11,2020,4163
"2154","N'Zerekore","Macenta",11,2021,5428
"2155","N'Zerekore","Macenta",11,2022,7832
"2156","N'Zerekore","Macenta",12,2018,2286
"2157","N'Zerekore","Macenta",12,2019,3820
"2158","N'Zerekore","Macenta",12,2020,4098
"2159","N'Zerekore","Macenta",12,2021,4913
"2160","N'Zerekore","Macenta",12,2022,5827
"2161","N'Zerekore","N'Zerekore",1,2018,3585
"2162","N'Zerekore","N'Zerekore",1,2019,4128
"2163","N'Zerekore","N'Zerekore",1,2020,8702
"2164","N'Zerekore","N'Zerekore",1,2021,8192
"2165","N'Zerekore","N'Zerekore",1,2022,8693
"2166","N'Zerekore","N'Zerekore",2,2018,3394
"2167","N'Zerekore","N'Zerekore",2,2019,5198
"2168","N'Zerekore","N'Zerekore",2,2020,6704
"2169","N'Zerekore","N'Zerekore",2,2021,8392
"2170","N'Zerekore","N'Zerekore",2,2022,10667
"2171","N'Zerekore","N'Zerekore",3,2018,5153
"2172","N'Zerekore","N'Zerekore",3,2019,5694
"2173","N'Zerekore","N'Zerekore",3,2020,7580
"2174","N'Zerekore","N'Zerekore",3,2021,8130
"2175","N'Zerekore","N'Zerekore",3,2022,10489
"2176","N'Zerekore","N'Zerekore",4,2018,5681
"2177","N'Zerekore","N'Zerekore",4,2019,6665
"2178","N'Zerekore","N'Zerekore",4,2020,6450
"2179","N'Zerekore","N'Zerekore",4,2021,6729
"2180","N'Zerekore","N'Zerekore",4,2022,9400
"2181","N'Zerekore","N'Zerekore",5,2018,6942
"2182","N'Zerekore","N'Zerekore",5,2019,7652
"2183","N'Zerekore","N'Zerekore",5,2020,8406
"2184","N'Zerekore","N'Zerekore",5,2021,8761
"2185","N'Zerekore","N'Zerekore",5,2022,14896
"2186","N'Zerekore","N'Zerekore",6,2018,5732
"2187","N'Zerekore","N'Zerekore",6,2019,8564
"2188","N'Zerekore","N'Zerekore",6,2020,7949
"2189","N'Zerekore","N'Zerekore",6,2021,9367
"2190","N'Zerekore","N'Zerekore",6,2022,9998
"2191","N'Zerekore","N'Zerekore",7,2018,4685
"2192","N'Zerekore","N'Zerekore",7,2019,7450
"2193","N'Zerekore","N'Zerekore",7,2020,7766
"2194","N'Zerekore","N'Zerekore",7,2021,9353
"2195","N'Zerekore","N'Zerekore",7,2022,9875
"2196","N'Zerekore","N'Zerekore",8,2018,5952
"2197","N'Zerekore","N'Zerekore",8,2019,7624
"2198","N'Zerekore","N'Zerekore",8,2020,8405
"2199","N'Zerekore","N'Zerekore",8,2021,8807
"2200","N'Zerekore","N'Zerekore",8,2022,9962
"2201","N'Zerekore","N'Zerekore",9,2018,6134
"2202","N'Zerekore","N'Zerekore",9,2019,8549
"2203","N'Zerekore","N'Zerekore",9,2020,6720
"2204","N'Zerekore","N'Zerekore",9,2021,8903
"2205","N'Zerekore","N'Zerekore",9,2022,13477
"2206","N'Zerekore","N'Zerekore",10,2018,5423
"2207","N'Zerekore","N'Zerekore",10,2019,8619
"2208","N'Zerekore","N'Zerekore",10,2020,7775
"2209","N'Zerekore","N'Zerekore",10,2021,8302
"2210","N'Zerekore","N'Zerekore",10,2022,15049
"2211","N'Zerekore","N'Zerekore",11,2018,4970
"2212","N'Zerekore","N'Zerekore",11,2019,9628
"2213","N'Zerekore","N'Zerekore",11,2020,7402
"2214","N'Zerekore","N'Zerekore",11,2021,9936
"2215","N'Zerekore","N'Zerekore",11,2022,15351
"2216","N'Zerekore","N'Zerekore",12,2018,4988
"2217","N'Zerekore","N'Zerekore",12,2019,9110
"2218","N'Zerekore","N'Zerekore",12,2020,7676
"2219","N'Zerekore","N'Zerekore",12,2021,8654
"2220","N'Zerekore","N'Zerekore",12,2022,10777
"2221","N'Zerekore","Yomou",1,2018,2046
"2222","N'Zerekore","Yomou",1,2019,2102
"2223","N'Zerekore","Yomou",1,2020,2415
"2224","N'Zerekore","Yomou",1,2021,3814
"2225","N'Zerekore","Yomou",1,2022,4610
"2226","N'Zerekore","Yomou",2,2018,1917
"2227","N'Zerekore","Yomou",2,2019,2126
"2228","N'Zerekore","Yomou",2,2020,2233
"2229","N'Zerekore","Yomou",2,2021,2743
"2230","N'Zerekore","Yomou",2,2022,4523
"2231","N'Zerekore","Yomou",3,2018,2559
"2232","N'Zerekore","Yomou",3,2019,2254
"2233","N'Zerekore","Yomou",3,2020,2511
"2234","N'Zerekore","Yomou",3,2021,3670
"2235","N'Zerekore","Yomou",3,2022,4355
"2236","N'Zerekore","Yomou",4,2018,3912
"2237","N'Zerekore","Yomou",4,2019,3375
"2238","N'Zerekore","Yomou",4,2020,3283
"2239","N'Zerekore","Yomou",4,2021,4221
"2240","N'Zerekore","Yomou",4,2022,4991
"2241","N'Zerekore","Yomou",5,2018,3728
"2242","N'Zerekore","Yomou",5,2019,3396
"2243","N'Zerekore","Yomou",5,2020,3675
"2244","N'Zerekore","Yomou",5,2021,4134
"2245","N'Zerekore","Yomou",5,2022,5008
"2246","N'Zerekore","Yomou",6,2018,3422
"2247","N'Zerekore","Yomou",6,2019,2976
"2248","N'Zerekore","Yomou",6,2020,3732
"2249","N'Zerekore","Yomou",6,2021,3481
"2250","N'Zerekore","Yomou",6,2022,4589
"2251","N'Zerekore","Yomou",7,2018,2955
"2252","N'Zerekore","Yomou",7,2019,3058
"2253","N'Zerekore","Yomou",7,2020,3733
"2254","N'Zerekore","Yomou",7,2021,4547
"2255","N'Zerekore","Yomou",7,2022,4163
"2256","N'Zerekore","Yomou",8,2018,2982
"2257","N'Zerekore","Yomou",8,2019,2936
"2258","N'Zerekore","Yomou",8,2020,3741
"2259","N'Zerekore","Yomou",8,2021,3785
"2260","N'Zerekore","Yomou",8,2022,4505
"2261","N'Zerekore","Yomou",9,2018,2807
"2262","N'Zerekore","Yomou",9,2019,2904
"2263","N'Zerekore","Yomou",9,2020,3305
"2264","N'Zerekore","Yomou",9,2021,3740
"2265","N'Zerekore","Yomou",9,2022,5872
"2266","N'Zerekore","Yomou",10,2018,2480
"2267","N'Zerekore","Yomou",10,2019,3052
"2268","N'Zerekore","Yomou",10,2020,3006
"2269","N'Zerekore","Yomou",10,2021,3401
"2270","N'Zerekore","Yomou",10,2022,5970
"2271","N'Zerekore","Yomou",11,2018,2353
"2272","N'Zerekore","Yomou",11,2019,2558
"2273","N'Zerekore","Yomou",11,2020,3165
"2274","N'Zerekore","Yomou",11,2021,3657
"2275","N'Zerekore","Yomou",11,2022,5647
"2276","N'Zerekore","Yomou",12,2018,2301
"2277","N'Zerekore","Yomou",12,2019,2363
"2278","N'Zerekore","Yomou",12,2020,2681
"2279","N'Zerekore","Yomou",12,2021,3190
"2280","N'Zerekore","Yomou",12,2022,4164
